LikeID,UserID,PostID,DateLiked
699,20,41594,2019-02-15 21:49:23
700,5,12506,2012-05-15 20:31:30
701,32,66122,2018-12-28 10:21:16
702,7,15412,2019-01-03 20:54:58
703,45,93968,2016-08-29 00:54:31
704,26,54933,2014-07-18 15:38:26
705,43,93062,2018-08-28 04:41:33
706,37,78308,2013-04-19 13:03:13
707,12,24936,2018-10-08 15:37:23
708,47,98857,2017-06-16 22:44:18
709,50,106256,2011-08-20 04:09:12
710,37,78531,2012-07-20 21:39:12
711,18,36934,2019-06-07 19:57:04
712,33,69319,2019-10-18 02:50:05
713,18,36607,2019-08-31 19:30:34
714,6,14664,2016-09-06 20:35:07
715,6,13749,2018-03-19 22:11:28
716,36,75724,2012-04-18 10:20:15
717,45,93974,2016-08-28 19:09:08
718,2,4444,2019-08-11 00:15:48
719,23,48036,2019-10-13 17:25:03
720,24,50922,2019-06-12 14:19:07
721,37,78153,2013-08-16 14:04:58
722,30,63185,2012-12-24 04:12:23
723,1,942,2019-11-26 16:59:13
724,2,3277,2019-12-09 14:07:51
725,18,35936,2019-12-13 04:00:30
726,46,95627,2017-01-26 17:13:02
727,2,3402,2019-11-25 19:33:40
728,26,53776,2018-01-13 06:25:33
729,4,8144,2015-06-24 17:51:22
730,15,32545,2019-11-21 12:58:57
731,41,87732,2017-11-05 08:24:51
732,19,39675,2016-05-13 19:25:41
733,4,10186,2011-02-02 21:07:38
734,1,1831,2019-10-02 20:42:12
735,10,21990,2018-05-18 10:02:21
736,13,28921,2019-03-24 14:45:09
737,13,26383,2020-01-02 14:08:46
738,13,26935,2019-10-15 02:50:48
739,12,25753,2015-07-26 11:32:04
740,4,8464,2014-10-02 04:18:24
741,18,36215,2019-11-04 22:34:25
742,48,100100,2020-01-21 10:51:09
743,2,4060,2019-09-14 10:24:02
744,26,55272,2013-12-26 04:41:24
745,47,99298,2017-03-22 20:16:38
746,9,21051,2011-12-18 18:57:07
747,35,72270,2019-10-08 19:33:34
748,32,67304,2017-11-17 06:14:32
749,33,68624,2019-11-20 05:04:47
750,34,70682,2016-01-29 12:37:41
751,47,99019,2017-05-22 00:45:30
752,13,26569,2019-11-29 14:01:24
753,33,68355,2019-12-03 04:09:59
754,3,6912,2019-02-06 17:45:03
755,17,33671,2019-12-04 19:55:42
756,27,56149,2018-10-02 14:23:21
757,14,31766,2013-02-14 20:51:29
758,35,72811,2019-06-18 20:59:18
759,18,36399,2019-10-07 18:13:44
760,50,106117,2012-02-17 09:54:52
761,24,49592,2019-10-26 15:35:00
762,18,37990,2019-01-30 23:15:45
763,27,57002,2017-10-04 12:21:09
764,21,44131,2019-12-25 14:30:06
765,8,16751,2019-04-25 16:27:57
766,35,72019,2019-11-10 21:46:16
767,25,51555,2020-01-07 19:38:09
768,19,39524,2016-10-06 01:58:25
769,14,31712,2013-02-27 10:24:59
770,3,5884,2019-11-13 18:18:34
771,27,57393,2017-03-23 12:03:39
772,27,55553,2019-08-16 13:06:12
773,5,11401,2015-02-15 23:01:51
774,10,22177,2017-11-16 19:12:35
775,2,4295,2019-08-26 02:01:46
776,5,12062,2013-02-04 02:58:23
777,20,40839,2019-09-23 18:02:38
778,50,105213,2016-03-05 09:10:08
779,49,103321,2019-11-04 17:16:36
780,33,67918,2019-12-28 22:39:06
781,3,7531,2018-11-20 15:13:41
782,9,21359,2011-01-27 20:30:06
783,1,43,2020-01-21 18:21:10
784,47,97584,2019-04-29 00:56:34
785,33,68982,2019-11-02 12:29:47
786,27,55619,2019-06-21 02:01:02
787,50,105064,2017-01-16 15:13:09
788,8,16698,2019-05-24 09:08:21
789,36,75375,2012-11-19 00:21:35
790,21,43387,2020-01-05 09:52:56
791,3,6239,2019-08-02 00:06:34
792,35,72143,2019-10-24 06:18:05
793,5,11987,2013-03-27 05:38:40
794,6,13602,2018-11-26 15:09:53
795,35,72834,2019-06-13 19:26:29
796,35,72866,2019-06-03 23:44:41
797,45,94393,2015-06-04 22:39:08
798,26,53679,2018-04-04 23:33:44
799,27,57480,2017-02-22 03:06:11
800,14,30139,2014-11-11 23:01:32
801,6,14715,2015-12-11 17:52:49
802,3,6794,2019-02-10 20:09:09
803,3,6843,2019-02-08 17:34:00
804,34,71055,2014-12-18 11:38:31
805,14,31266,2013-06-29 14:55:45
806,16,33577,2017-08-25 11:57:17
807,20,40834,2019-09-27 09:23:46
808,9,20516,2013-10-17 16:27:15
809,14,30962,2013-09-17 08:56:59
810,21,42170,2020-01-21 07:45:05
811,10,21844,2018-09-11 11:56:08
812,42,90281,2019-07-26 15:30:49
813,36,75298,2013-01-08 12:51:18
814,47,97483,2019-05-31 05:28:26
815,41,89261,2017-01-14 21:34:34
816,30,62406,2018-03-09 05:29:30
817,2,4739,2019-07-15 19:25:11
818,17,33895,2019-06-04 09:16:14
819,22,45490,2016-08-02 12:42:56
820,4,8951,2013-10-17 14:08:11
821,39,82232,2017-03-29 02:38:01
822,14,30562,2014-05-28 04:04:56
823,23,48054,2019-10-13 01:01:21
824,11,24600,2009-05-27 11:24:59
825,36,74444,2014-06-13 08:38:15
826,1,32,2020-01-22 09:30:18
827,34,71632,2014-05-08 02:50:17
828,1,1260,2019-11-05 17:38:52
829,41,88075,2017-07-12 22:27:34
830,50,106082,2012-04-24 22:43:23
831,34,69622,2019-11-21 16:50:25
832,23,46852,2019-12-16 01:20:10
833,37,78616,2012-04-13 21:04:15
834,36,74810,2013-07-26 16:30:03
835,6,13672,2018-05-02 07:18:12
836,18,36123,2019-11-19 18:32:14
837,25,52488,2018-04-19 16:15:23
838,5,11357,2015-06-27 21:49:35
839,26,54273,2016-09-21 18:52:20
840,22,45674,2016-01-05 17:51:41
841,35,73521,2018-12-13 17:23:15
842,24,48782,2020-01-07 17:28:00
843,24,51234,2019-04-27 09:19:49
844,45,94645,2014-09-07 23:14:03
845,26,53177,2019-09-23 21:54:54
846,46,97034,2015-08-17 01:49:48
847,26,53547,2018-10-18 16:07:09
848,37,78130,2013-09-12 15:32:31
849,14,30607,2014-04-30 22:44:29
850,24,50664,2019-07-14 10:30:00
851,48,99831,2020-01-22 22:36:40
852,32,66641,2018-07-30 02:47:33
853,3,6116,2019-09-13 00:01:09
854,21,44632,2019-12-18 22:00:02
855,47,99556,2016-10-25 08:27:01
856,2,3832,2019-10-08 21:31:03
857,40,86180,2015-02-06 19:43:41
858,31,64703,2014-01-27 21:21:50
859,33,69530,2019-10-06 20:30:59
860,18,36106,2019-11-20 23:27:45
861,9,20913,2012-08-20 13:26:46
862,19,40279,2015-03-06 18:21:38
863,35,73578,2018-12-05 16:33:06
864,1,1073,2019-11-17 22:56:15
865,30,62887,2016-01-22 10:08:45
866,19,39044,2017-08-24 12:58:58
867,27,56454,2018-05-23 12:58:42
868,17,35676,2018-04-20 15:07:09
869,48,100240,2020-01-20 18:30:04
870,4,9667,2012-01-28 17:08:47
871,32,65836,2019-04-15 19:03:27
872,32,66456,2018-08-20 02:32:38
873,25,51740,2019-09-25 20:16:58
874,2,3599,2019-11-01 12:40:27
875,28,59919,2014-01-29 16:22:54
876,8,17097,2018-11-30 08:12:50
877,23,47705,2019-10-31 01:50:58
878,9,21269,2011-02-17 15:31:35
879,40,84065,2017-12-29 16:09:04
880,8,18119,2018-01-23 09:49:09
881,22,46051,2015-01-10 21:44:55
882,23,46257,2020-01-20 02:43:33
883,45,93543,2017-11-05 02:31:28
884,2,5047,2019-06-17 16:30:12
885,40,84685,2016-04-07 18:12:47
886,31,64340,2015-05-12 19:16:54
887,32,65627,2019-08-12 16:58:37
888,22,45020,2017-10-29 04:26:32
889,50,106089,2012-04-05 05:06:47
890,12,25459,2016-09-22 05:31:41
891,40,83950,2019-05-23 14:07:16
892,38,80402,2017-11-10 19:17:53
893,22,46185,2014-10-15 13:18:10
894,8,17289,2018-09-17 09:18:01
895,33,67803,2020-01-03 21:04:41
896,34,70730,2015-12-26 23:28:48
897,5,10434,2018-09-21 23:36:23
898,13,27214,2019-09-17 17:42:04
899,15,32099,2019-12-28 22:13:39
900,47,97592,2019-04-28 06:04:24
901,22,45735,2015-10-20 00:15:38
902,9,20034,2014-10-31 10:05:05
903,50,105889,2013-04-12 05:12:47
904,21,42460,2020-01-16 23:20:07
905,37,78862,2010-07-28 19:35:01
906,47,97289,2019-11-08 07:43:50
907,17,35556,2018-05-03 15:10:16
908,31,64535,2014-11-01 20:41:57
909,5,12712,2012-01-20 13:14:43
910,12,25343,2017-03-22 05:30:06
911,24,48599,2020-01-19 08:00:00
912,32,66697,2018-07-26 01:51:13
913,2,4426,2019-08-13 15:32:48
914,5,11784,2013-10-06 03:24:08
915,13,26517,2019-12-09 09:10:51
916,24,51396,2019-04-06 15:52:59
917,9,19991,2014-12-31 08:54:51
918,24,49195,2019-11-30 13:22:51
919,28,59369,2014-12-09 07:44:54
920,13,27388,2019-09-07 06:56:53
921,18,38056,2019-01-24 20:25:16
922,43,91970,2019-07-14 03:48:52
923,21,44156,2019-12-25 02:10:05
924,24,50703,2019-07-09 21:28:10
925,36,74585,2013-12-01 14:46:20
926,41,87963,2017-08-02 14:40:19
927,5,12589,2012-03-28 00:52:58
928,47,99407,2017-02-10 06:17:06
929,40,84759,2016-03-14 16:52:36
930,32,67183,2018-04-28 18:47:40
931,6,13622,2018-06-11 18:14:05
932,29,60061,2019-10-17 21:18:21
933,47,98650,2017-12-12 06:02:10
934,10,23300,2013-05-12 23:52:07
935,29,61200,2017-05-07 17:03:37
936,40,83886,2019-11-27 18:19:13
937,29,61892,2015-06-06 22:52:32
938,28,59589,2014-10-13 02:37:41
939,48,100046,2020-01-21 18:38:03
940,50,105822,2013-07-21 01:14:02
941,9,19058,2018-05-15 17:30:21
942,38,79825,2018-07-31 21:27:49
943,1,218,2020-01-09 20:49:16
944,18,37015,2019-05-29 17:45:57
945,1,1301,2019-11-02 21:00:03
946,46,96551,2015-10-28 23:38:52
947,30,61984,2019-10-29 08:27:14
948,45,93934,2016-09-08 17:01:07
949,31,64199,2015-10-07 14:07:40
950,2,3104,2019-12-27 20:10:32
951,14,30024,2014-12-22 18:19:33
952,34,69761,2019-02-21 21:39:42
953,27,56219,2018-09-17 12:36:28
954,37,78534,2012-07-17 23:08:41
955,24,49553,2019-10-30 20:43:18
956,23,47577,2019-11-06 02:48:39
957,17,35070,2018-08-15 17:24:09
958,20,40765,2019-11-25 00:34:37
959,23,47670,2019-11-01 14:15:19
960,29,61592,2016-05-18 20:18:48
961,13,27612,2019-08-15 00:41:05
962,8,18230,2017-12-20 10:51:47
963,46,96159,2015-12-27 02:04:34
964,49,104538,2019-05-04 21:05:01
965,48,102567,2020-01-05 20:09:41
966,18,36680,2019-08-15 19:57:38
967,21,42074,2020-01-22 06:54:00
968,14,29982,2015-01-29 21:12:02
969,8,18020,2018-02-14 11:35:16
970,35,72740,2019-07-01 01:02:54
971,38,80764,2017-07-17 23:44:52
972,14,29126,2020-01-07 21:10:41
973,38,80356,2017-11-28 20:00:09
974,9,20856,2012-12-05 19:45:02
975,10,23213,2013-08-08 12:54:41
976,26,53180,2019-09-18 22:37:06
977,4,10046,2011-05-08 16:21:56
978,28,59614,2014-10-05 07:08:49
979,18,38481,2018-11-21 22:13:28
980,18,36796,2019-07-05 16:40:57
981,28,59117,2015-05-20 13:23:46
982,9,20381,2014-03-03 12:51:05
983,32,65779,2019-05-17 21:37:50
984,40,86637,2014-10-29 23:40:07
985,15,33026,2019-10-16 11:10:02
986,27,57021,2017-09-26 12:50:06
987,10,22051,2018-03-29 18:00:10
988,10,21643,2019-04-26 05:59:25
989,50,104759,2018-08-12 15:15:54
990,7,15969,2017-10-06 07:58:01
991,19,40001,2015-09-01 16:50:14
992,38,79635,2018-11-03 17:52:34
993,29,61704,2016-01-07 19:26:19
994,10,22858,2015-10-24 01:23:11
995,10,21769,2019-03-01 20:39:27
996,40,84021,2018-10-27 21:54:34
997,31,64265,2015-08-10 23:16:38
998,4,10003,2011-06-14 18:37:43
999,23,48366,2019-09-20 00:57:20
1000,15,32956,2019-10-20 12:44:26
1001,38,80983,2017-05-17 02:30:11
1002,20,41135,2019-07-14 16:39:10
1003,41,89237,2017-01-21 14:43:46
1004,12,25701,2015-09-12 17:23:22
1005,48,101934,2020-01-09 21:55:44
1006,6,13399,2019-01-29 08:02:16
1007,49,104090,2019-07-19 17:21:47
1008,48,102504,2020-01-06 07:19:29
1009,5,12400,2012-08-17 09:16:43
1010,15,33123,2019-10-10 13:42:47
1011,13,28485,2019-04-24 16:23:09
1012,15,32103,2019-12-28 04:44:12
1013,49,104379,2019-06-03 00:51:05
1014,38,81770,2016-11-07 22:30:07
1015,43,91586,2019-11-27 18:40:56
1016,28,59914,2014-02-11 20:48:29
1017,29,61187,2017-05-12 19:32:21
1018,23,47676,2019-11-01 03:17:27
1019,50,105342,2015-07-31 16:20:49
1020,40,85534,2015-07-17 15:19:06
1021,8,17817,2018-03-29 14:32:17
1022,7,16192,2017-05-29 02:54:37
1023,48,100750,2020-01-17 12:10:04
1024,34,71591,2014-05-08 02:52:09
1025,32,67322,2017-11-10 14:49:39
1026,13,28446,2019-04-27 03:35:47
1027,9,20110,2014-08-29 15:57:06
1028,25,52206,2018-09-26 02:32:23
1029,5,10405,2018-11-02 02:53:50
1030,37,77390,2015-09-16 22:30:26
1031,27,56098,2018-10-24 12:12:34
1032,36,75421,2012-11-01 12:04:27
1033,2,3110,2019-12-27 11:25:23
1034,37,77954,2014-03-04 17:58:44
1035,43,92466,2019-03-21 17:47:22
1036,37,78125,2013-09-17 08:02:18
1037,17,34240,2019-02-18 13:15:28
1038,31,63961,2017-06-05 19:17:51
1039,47,97853,2019-03-19 03:29:57
1040,2,4864,2019-07-03 02:41:37
1041,6,14907,2014-09-13 03:08:05
1042,18,35709,2020-01-20 21:01:57
1043,17,33962,2019-05-10 11:35:13
1044,8,16962,2019-01-24 15:13:21
1045,24,50071,2019-09-11 16:00:00
1046,50,105725,2013-11-02 07:40:47
1047,46,96140,2016-01-06 16:04:29
1048,19,40053,2015-07-28 21:50:33
1049,2,3423,2019-11-21 23:19:28
1050,33,68471,2019-11-27 23:12:46
1051,5,11392,2015-04-21 01:17:53
1052,32,67239,2018-02-04 04:58:57
1053,18,38275,2018-12-19 21:31:41
1054,15,32235,2019-12-18 03:54:22
1055,43,92884,2018-10-26 05:09:18
1056,21,44280,2019-12-23 12:40:04
1057,32,66433,2018-08-20 22:04:34
1058,48,101839,2020-01-10 11:40:05
1059,19,38878,2017-12-19 20:56:36
1060,40,86308,2015-01-08 18:07:40
1061,49,103096,2019-12-07 22:06:26
1062,32,66482,2018-08-16 02:26:27
1063,7,15691,2018-02-17 02:11:33
1064,18,37528,2019-03-22 18:58:24
1065,5,11736,2013-11-01 19:40:42
1066,40,84212,2016-09-30 17:47:42
1067,9,20558,2013-08-27 16:33:26
1068,10,22173,2017-11-19 17:44:55
1069,5,11993,2013-03-19 01:26:17
1070,34,71297,2014-06-11 16:23:24
1071,38,81308,2017-02-25 23:30:04
1072,11,24235,2011-06-22 22:07:41
1073,5,10374,2019-02-04 00:49:22
1074,5,11986,2013-03-29 04:33:08
1075,10,23310,2013-05-06 18:07:41
1076,36,73908,2018-03-20 10:24:00
1077,48,101457,2020-01-13 13:00:05
1078,14,31854,2013-01-20 03:00:14
1079,12,25024,2018-07-01 06:00:48
1080,9,21129,2011-09-05 19:07:52
1081,9,20046,2014-10-27 13:52:34
1082,14,30816,2013-10-14 07:39:02
1083,8,18026,2018-02-11 23:07:13
1084,48,102016,2020-01-09 07:50:44
1085,25,52992,2017-12-15 17:08:08
1086,41,88473,2017-02-02 07:10:04
1087,11,24092,2011-10-14 21:33:25
1088,11,23905,2012-03-30 00:09:01
1089,19,39706,2016-03-15 01:56:17
1090,50,105867,2013-05-07 03:36:23
1091,50,104621,2019-08-26 00:17:02
1092,19,40286,2015-03-03 22:25:03
1093,43,92593,2019-02-05 19:41:53
1094,18,37374,2019-04-11 19:05:19
1095,29,61149,2017-05-21 11:14:01
1096,18,36977,2019-06-01 21:42:54
1097,19,40457,2014-12-08 19:20:23
1098,8,18176,2018-01-08 11:34:42
1099,26,55201,2014-01-11 10:43:35
1100,29,60296,2018-10-31 04:31:20
1101,23,48093,2019-10-09 23:22:23
1102,4,8015,2015-10-09 16:35:30
1103,9,20813,2012-12-27 16:01:38
1104,48,99794,2020-01-23 02:54:14
1105,27,57592,2016-12-07 18:46:26
1106,30,62034,2019-09-06 13:12:02
1107,45,94581,2014-11-06 04:52:24
1108,14,29590,2017-09-25 14:37:03
1109,2,3094,2019-12-29 15:02:31
1110,6,13922,2017-12-06 01:00:36
1111,18,37112,2019-05-15 23:12:05
1112,18,37813,2019-02-19 21:09:52
1113,24,51320,2019-04-18 14:30:00
1114,37,78836,2010-10-05 14:54:09
1115,21,44598,2019-12-19 08:10:04
1116,3,6469,2019-03-26 17:02:46
1117,32,65824,2019-04-29 00:11:08
1118,18,38199,2019-01-09 01:53:13
1119,19,38940,2017-11-04 18:10:55
1120,10,22982,2014-11-26 08:28:18
1121,9,21438,2011-01-12 20:30:01
1122,19,39679,2016-05-09 16:31:48
1123,24,50824,2019-06-21 11:37:52
1124,4,10203,2011-01-26 17:01:06
1125,15,32587,2019-11-17 20:10:21
1126,43,92302,2019-04-23 11:27:39
1127,46,96445,2015-11-11 19:58:52
1128,39,83801,2012-08-11 02:02:05
1129,37,77769,2014-09-05 12:45:48
1130,1,2067,2019-09-20 19:40:44
1131,36,75731,2012-04-14 01:05:46
1132,32,66557,2018-08-09 01:28:40
1133,43,92544,2019-03-03 06:25:34
1134,13,27130,2019-09-25 15:26:27
1135,22,46149,2014-11-02 16:34:06
1136,22,45293,2016-10-09 15:03:07
1137,24,50831,2019-06-20 08:00:01
1138,35,72981,2019-05-14 17:14:11
1139,50,105680,2014-02-14 17:08:21
1140,24,48932,2019-12-21 17:00:01
1141,6,12856,2019-09-13 15:27:17
1142,13,28152,2019-05-23 15:57:16
1143,47,97407,2019-08-07 16:01:08
1144,14,31672,2013-03-19 17:45:15
1145,6,13236,2019-03-21 21:15:53
1146,18,36341,2019-10-15 19:35:20
1147,17,34132,2019-04-01 15:47:22
1148,5,11894,2013-07-05 01:09:01
1149,30,62535,2017-07-20 17:13:30
1150,18,35964,2019-12-11 21:06:27
1151,19,39693,2016-04-23 15:52:21
1152,21,42071,2020-01-22 07:40:04
1153,37,76542,2018-06-01 14:05:00
1154,31,65287,2012-07-15 23:09:27
1155,21,43420,2020-01-04 19:10:02
1156,5,12282,2012-10-23 21:01:39
1157,19,39296,2016-11-23 00:04:18
1158,9,20901,2012-10-07 09:16:34
1159,34,69715,2019-04-18 20:37:46
1160,50,106027,2012-06-18 03:52:01
1161,36,75612,2012-06-27 05:08:04
1162,13,26678,2019-11-09 07:19:32
1163,17,34263,2019-02-08 17:38:50
1164,34,70492,2016-09-15 20:56:13
1165,36,74477,2014-05-11 14:53:38
1166,35,73300,2019-02-08 04:23:16
1167,23,46484,2020-01-08 05:00:37
1168,39,83325,2013-08-25 18:20:41
1169,41,87112,2018-11-09 16:22:16
1170,45,93822,2016-12-03 09:49:02
1171,19,40366,2015-01-23 23:59:21
1172,42,89926,2019-10-23 10:02:24
1173,2,3035,2020-01-05 13:43:19
1174,40,86276,2015-01-16 19:52:32
1175,18,36598,2019-09-03 16:52:03
1176,43,92895,2018-10-21 18:26:12
1177,2,4849,2019-07-04 18:54:12
1178,48,101716,2020-01-11 05:01:02
1179,10,22822,2016-01-14 21:48:24
1180,37,76635,2018-02-28 18:15:05
1181,41,87911,2017-08-04 13:40:21
1182,39,83201,2013-11-07 16:19:37
1183,21,44194,2019-12-24 15:00:10
1184,8,18403,2017-11-14 09:34:51
1185,50,105293,2015-12-04 04:44:08
1186,6,14526,2016-11-29 03:00:57
1187,8,17714,2018-04-26 09:34:57
1188,26,53551,2018-10-16 23:39:15
1189,29,61411,2016-11-04 19:52:02
1190,25,52492,2018-04-18 22:47:02
1191,25,52630,2018-02-28 00:15:08
1192,48,100433,2020-01-19 12:31:12
1193,13,26859,2019-10-21 01:31:18
1194,3,7345,2018-12-01 07:25:41
1195,41,87153,2018-11-03 11:52:22
1196,31,65464,2012-03-25 15:17:12
1197,30,63405,2010-04-03 08:16:23
1198,39,83752,2012-09-10 17:08:03
1199,16,33417,2019-08-08 15:07:00
1200,24,51417,2019-04-05 20:30:00
1201,10,22146,2018-01-04 06:06:19
1202,37,78265,2013-05-14 15:16:29
1203,36,74427,2014-06-25 23:28:46
1204,1,849,2019-12-01 13:45:05
1205,42,90105,2019-09-09 16:17:13
1206,45,93662,2017-04-22 22:55:40
1207,37,76238,2019-05-04 19:43:24
1208,42,90229,2019-08-13 09:03:38
1209,41,88964,2017-01-26 08:55:18
1210,34,71561,2014-05-08 02:53:49
1211,18,38193,2019-01-09 18:21:56
1212,3,6648,2019-02-19 18:22:51
1213,1,1554,2019-10-21 15:00:21
1214,23,47106,2019-12-01 23:18:42
1215,30,62282,2018-09-25 14:05:16
1216,50,105732,2013-10-27 04:11:49
1217,18,36283,2019-10-25 18:38:51
1218,24,48610,2020-01-18 16:20:27
1219,45,94672,2014-08-18 23:30:11
1220,11,24227,2011-07-01 01:51:36
1221,30,61947,2019-12-12 09:26:28
1222,40,84231,2016-09-23 16:57:07
1223,2,4718,2019-07-16 23:01:52
1224,25,52409,2018-05-13 20:41:04
1225,36,74469,2014-05-21 00:03:23
1226,18,35857,2019-12-26 18:24:40
1227,26,53859,2017-11-23 18:10:16
1228,37,78816,2010-12-24 00:44:47
1229,19,39023,2017-09-09 17:40:50
1230,11,24426,2010-08-21 04:01:03
1231,10,23229,2013-07-17 13:17:47
1232,15,32315,2019-12-13 02:57:09
1233,37,77324,2015-11-07 13:17:00
1234,24,50404,2019-08-03 08:00:00
1235,6,12969,2019-07-02 10:20:12
1236,4,8609,2014-06-28 19:11:13
1237,6,14588,2016-10-27 20:02:01
1238,2,3456,2019-11-18 17:39:05
1239,4,7725,2018-05-15 18:13:11
1240,40,84178,2016-10-13 16:53:40
1241,12,25585,2016-04-22 06:21:12
1242,24,48583,2020-01-21 10:27:35
1243,9,20373,2014-03-06 16:49:46
1244,17,35131,2018-08-01 14:12:00
1245,20,40639,2019-12-30 19:48:35
1246,35,73463,2019-01-04 19:32:19
1247,7,15554,2018-07-02 16:00:01
1248,38,79618,2018-11-14 01:00:37
1249,49,104077,2019-07-19 21:36:29
1250,19,39204,2017-01-22 06:03:17
1251,2,3909,2019-10-01 11:43:02
1252,37,78463,2012-11-02 21:38:09
1253,25,52869,2018-01-16 19:07:27
1254,23,48303,2019-09-24 03:01:54
1255,4,9661,2012-02-01 01:34:56
1256,29,61390,2016-11-18 04:16:02
1257,19,39643,2016-06-26 14:23:11
1258,10,22493,2017-07-08 23:20:29
1259,26,54078,2017-04-03 22:34:27
1260,49,104432,2019-05-24 19:03:19
1261,42,90434,2019-03-16 07:26:01
1262,23,46470,2020-01-09 15:02:51
1263,2,2901,2020-01-15 21:15:31
1264,20,41950,2018-01-26 02:39:13
1265,5,10607,2018-04-13 09:48:06
1266,8,18264,2017-12-13 07:27:08
1267,38,79091,2019-10-08 18:47:07
1268,40,84153,2016-10-21 16:40:47
1269,18,38342,2018-12-11 18:49:09
1270,5,10737,2017-11-29 23:37:51
1271,38,80658,2017-08-17 21:17:00
1272,19,40432,2014-12-20 09:24:50
1273,45,94372,2015-06-21 21:55:24
1274,30,63195,2012-10-26 03:23:37
1275,38,79445,2019-02-07 00:04:24
1276,50,105892,2013-04-05 05:44:05
1277,35,73016,2019-05-10 16:21:59
1278,21,43182,2020-01-07 22:20:05
1279,34,70265,2017-08-24 17:58:32
1280,18,38328,2018-12-12 21:11:03
1281,27,55805,2019-03-11 19:19:59
1282,28,58712,2017-07-20 21:00:04
1283,12,25681,2015-10-01 15:08:31
1284,31,63882,2017-09-24 01:20:50
1285,4,7793,2017-08-14 19:14:17
1286,12,25275,2017-06-17 10:54:46
1287,4,9340,2013-03-28 00:19:52
1288,6,14920,2014-09-11 01:01:57
1289,13,26428,2019-12-25 12:33:46
1290,37,76986,2016-12-07 17:43:33
1291,32,66188,2018-12-12 20:21:13
1292,14,29907,2015-04-06 20:52:02
1293,43,92095,2019-06-22 20:15:57
1294,1,2423,2019-08-27 17:54:36
1295,6,14521,2016-11-30 00:53:43
1296,42,91436,2017-12-15 11:05:52
1297,2,5060,2019-06-16 20:53:03
1298,5,12068,2013-02-03 09:21:13
1299,9,19010,2018-07-12 19:49:27
1300,37,76372,2018-12-03 18:05:14
1301,13,28667,2019-04-13 02:52:48
1302,12,24898,2019-01-18 13:42:04
1303,3,7108,2019-01-15 05:17:54
1304,32,67201,2018-04-21 22:53:01
1305,41,87316,2018-07-07 19:19:04
1306,14,30007,2014-12-27 21:37:45
1307,8,17969,2018-02-24 19:25:23
1308,35,73129,2019-04-08 01:23:15
1309,21,44374,2019-12-21 23:30:08
1310,28,58190,2018-10-13 10:04:36
1311,1,1962,2019-09-26 19:30:23
1312,3,7237,2018-12-14 00:14:58
1313,5,11187,2016-10-07 00:59:00
1314,46,96935,2015-08-28 00:58:38
1315,27,57667,2016-11-02 17:52:44
1316,38,81740,2016-11-13 19:15:07
1317,29,60436,2018-09-07 15:05:49
1318,33,68345,2019-12-04 00:12:51
1319,26,53206,2019-08-26 12:41:36
1320,38,80257,2018-01-06 00:09:43
1321,34,70719,2016-01-11 20:45:03
1322,30,62372,2018-05-02 13:52:12
1323,9,21369,2011-01-25 20:30:15
1324,4,8756,2014-01-20 22:33:35
1325,46,95706,2016-10-11 16:16:32
1326,36,74161,2015-05-07 14:39:55
1327,40,84155,2016-10-20 20:42:08
1328,49,103318,2019-11-05 01:00:03
1329,14,29458,2018-05-14 16:52:25
1330,8,17936,2018-03-04 11:28:55
1331,43,92900,2018-10-20 17:58:24
1332,5,11526,2014-07-28 00:54:41
1333,47,97384,2019-08-15 21:04:15
1334,29,61852,2015-08-14 23:08:00
1335,38,80992,2017-05-15 22:48:50
1336,46,96466,2015-11-10 01:09:09
1337,8,16685,2019-06-07 01:06:08
1338,10,23190,2013-08-21 15:32:09
1339,29,61673,2016-02-03 00:04:44
1340,30,63072,2014-04-16 11:47:37
1341,46,96877,2015-09-03 02:06:24
1342,13,27713,2019-07-21 08:48:44
1343,46,96153,2016-01-02 23:04:59
1344,18,36349,2019-10-14 19:48:17
1345,32,65994,2019-02-28 21:46:58
1346,40,86345,2014-12-30 23:47:34
1347,19,40395,2015-01-09 08:34:35
1348,18,36303,2019-10-22 18:20:48
1349,4,8735,2014-02-15 20:05:30
1350,48,102788,2020-01-03 17:10:05
1351,33,68492,2019-11-26 18:04:41
1352,34,70333,2017-04-24 09:57:02
1353,34,71616,2014-05-08 02:51:03
1354,17,35651,2018-04-22 03:48:03
1355,25,51962,2019-03-25 19:34:27
1356,34,70990,2015-02-27 18:04:35
1357,32,65596,2019-09-21 02:51:30
1358,2,5061,2019-06-16 18:08:48
1359,11,23535,2013-12-25 05:34:26
1360,4,9828,2011-10-14 19:22:14
1361,19,40129,2015-06-28 22:14:28
1362,21,43501,2020-01-03 14:20:02
1363,13,26461,2019-12-20 01:32:45
1364,5,10934,2017-06-06 22:07:43
1365,5,12035,2013-02-24 00:14:24
1366,21,43480,2020-01-03 19:40:03
